UserID,Status_Accepted,commentBody,ApproveDate,RecommendationCount,Location,DisplayName,UserComments,TimesPeople,CommentSequence,EditorsSelection,ArticleRelevance,ConversationalRelevance,PersonalXP,Readability,Brevity,RecommendationScore,Latitude,Longitude,AVGPersonalXP,AVGReadability,AVGBrevity,AVGRecommendationScore,AVGPicks,AVGcommentspermonth
51180606,approved,"Until black communities decide that enough is enough and that they need to self-police their own residents, nothing will change. For the F.B.I director to deliver the message that blacks commit crimes at a higher rate is not breaking news. It\'s simply a fact that black communities and black leaders ignore in favor of blaming police and white society in general. Blacks need to start by accepting fault, starting with the fact that 75% of all black children are born out of wedlock. That statistic has consequences, and the consequences are not good.",1423762876,115,White Plains,Paul,api.nytimes.com/svc/community/v2/comments/user/id/51180606.xml,1,14118160,0,74.30593655,53.544132,3.780068596,52.84738041,33.8028169,75.28508619,41.033986,-73.76291,15.11681181,33.15228368,18.89746184,15.20889881,9.247151109,35.08235069
4280462,approved,"Now that\'s a shock.  How did we ever get an intelligent, fair-minded man running the FBI? ",1423762882,114,New Jersey,wwilson553,api.nytimes.com/svc/community/v2/comments/user/id/4280462.xml,1,14118170,0,1.140736466,4.080085336,20.37037051,9.567198178,5.985915493,75.14651395,40.075738,-74.404162,61.00656695,27.82821539,18.10242588,26.11344538,17.14285712,0.487082935
15030431,approved,"Kudos to Director Comey. It\'s a breath of fresh air to hear honest and unvarnished comments which are so obviously true. The problem is that in the highly charged atmosphere surrounding the issue, we find it difficult to have an honest conversation as one side jumps on anything the other side says. The first thing we need to do is recognize that this isn\'t about \""sides\"" but a very real American societal problem that we need to talk about openly and honestly. Comey\'s comments are a valuable first step.",1423762899,546,Seattle,NJB,api.nytimes.com/svc/community/v2/comments/user/id/15030431.xml,1,14118175,1,20.15777662,5.682759621,11.95652185,52.84738041,32.04225352,100,47.603832,-122.330062,25.68658722,50.36816766,34.56689536,29.27807487,20.07575762,7.199848956
34079735,approved,"We need to get back to Community Policing where there are dedicated officers who get to know the community and thus are better able to serve and protect.  Also stop the arrests for drug possession. It would also be better if the race of the officers mirrored the community he or she were serving.  I saw a woman being interviewed in Washington, DC years ago after a murder had occurred.  The reporter was asking this traumatized woman some questions and she responded several times \""that people in her community were really scared\"" but the reporter did not \""hear\"" this.  I have often thought about how sad it would be to live in a place in the USA where you had to fear for your safety and felt that no one was there to protect you; including the police. ",1423765369,116,Alberta,Donna,api.nytimes.com/svc/community/v2/comments/user/id/34079735.xml,1,14118237,1,42.28221682,37.65964762,7.971014325,59.68109339,48.23943662,75.42245865,55,-115,49.68224352,57.07562804,46.79245283,22.43429287,12.76595731,0.395378408
54521585,approved,"It\'s an important topic and a very difficult one to discuss frankly.  Instead of demonizing cops who let their biases affect their decision-making, we should accept that this tendency is all too human, and design police training and protocols with this in mind. That\'s not to say that cops who abuse their authority shouldn\'t be held accountable. But some of these situations that end in unnecessary deaths may be preventable with a combination of better training and better police-community relations. This goes beyond race, too. I wonder if some police get any training at all in how not to escalate a low-level encounter to a deadly one. Comey will probably get backlash for his statements, but it\'s gutsy for him to take on this topic.",1423765832,255,Philadelphia,Artemis Platz,api.nytimes.com/svc/community/v2/comments/user/id/54521585.xml,1,14118239,1,39.1004478,40.67043663,5.555555494,58.54214123,46.12676056,87.92001494,39.952335,-75.163789,27.18215627,42.38884168,25.63464837,64.03743316,40.90909084,0.55109955
57802593,approved,"I am not really sure how people are so uninformed that the fact of our inherent tendency for bias is \""unsettling.\"" Bias is at the very core of our humanity and our conscious navigation of the world.<br/><br/>I applaud Mr. Comey for speaking out about how we have to account for these biases by procedure, training, and personal effort. I do object to the equating of racial bias with \""hate.\"" Prejudice and hate are not at all the same things, even in the case of negative prejudice.",1423764975,5,Florida,Jon,api.nytimes.com/svc/community/v2/comments/user/id/57802593.xml,1,14118274,0,19.24778496,10.8209675,28.83895114,43.0523918,30.28169014,25.53601793,27.756767,-81.463984,29.41310656,55.50363449,40.52785264,10.92145191,11.90476201,6.456062904
20119230,approved,"It is absolutely refreshing to hear an intelligent, experienced adult say what has needed to be said: this is everyone\'s problem and we need input from all interested parties to work through this. Stop the blaming, stop the knee-jerk reactions. Right and wrong assumptions have been made by both sides. We need to acknowledge that cooperation is the only feasible and right way to proceed. Compromises need to be made and will be the key to a sustainable outcome. ",1423764986,170,Illinois,Jack,api.nytimes.com/svc/community/v2/comments/user/id/20119230.xml,1,14118286,1,21.53280214,13.00521981,9.053497924,49.65831435,28.16901408,81.48673522,40.079632,-89.433981,27.57107582,31.39021371,21.67266613,14.41616507,2.817516603,67.90934088
50965470,approved,"Conversations are all well and good, but it seems that in this country when political leaders and others call for a conversation, this turns out to be in lieu of any actual solutions.  We were supposedly having a \""conversation\"" on torture, and mass surveillance and race on more than one occasion, as well as other assorted important issues.  But what is actually accomplished? Do things get better?  In this case, the drug laws and the for-profit prison system are going strong.  The police are ridiculously militarized - from the biggest cities to the tiniest burgs.  The police are often required to write tickets or haul in bodies to make quotas (something apparently not many of them enjoy doing)...lining the city\'s or town\'s bottom line in procuring fees for their budgets...another issue that creates animosity and distrust.  So, what exactly is a conversation going to do if the policies remain intact. Like so much this country does, once they begin a particular policy, no matter how counter-effective or foolish, the government and its appendages seem unable to really change direction and think of something new.  A tweak perhaps, a conversation, but no true rethinking, retooling or restructuring.  ",1423765012,6,New York,Kate Flannery,api.nytimes.com/svc/community/v2/comments/user/id/50965470.xml,1,14118303,0,27.02411745,26.15266084,1.824212132,86.1047836,70.42253521,28.42880834,40.730599,-73.986581,13.19386045,76.9247886,61.69811321,74.05462185,42.85714294,3.945371776
19984165,approved,"The humanity, empathy, intelligence and common sense embodied within this speech makes it a landmark in race relations in our country. At least it has that potential. If people throughout our nation -- particularly law enforcement officials and community leaders -- give a thoughtful reading to this speech it could lead to transformative change.  Mr.Comey is providing the kind of leadership that has become a precious and rare thing in the United States. Bless him for doing so.",1423765032,11,Boston,Charles,api.nytimes.com/svc/community/v2/comments/user/id/19984165.xml,1,14118311,0,42.08572333,20.65712538,9.523809524,46.46924829,26.76056338,38.0460136,42.360482,-71.059568,26.94391249,20.16160436,10.26533019,18.97977941,4.687500005,0.480959607
56035324,approved,"While expressing the need for closer community involvement, which we see happening in urban areas whose educational institutions educate police candidates, Mr. Comey by this account has not addressed the issues of police accountability or lack thereof for the consequences of their various \""instinctive reactions,\"" as well as the militarization of the police against those who exercise their right to protest and raise these issues.",1423765054,5,Woodstock,Blue Heron,api.nytimes.com/svc/community/v2/comments/user/id/56035324.xml,1,14118334,0,50.75919777,55.65918805,5.641025494,49.65831435,22.53521127,25.53601793,42.040925,-74.118197,29.96590478,26.81524084,15.05079826,6.052036199,11.53846141,0.206397719
7721102,approved,Careful about speaking the truth in public.....it isn\'t well-tolerated.,1423765061,3,NH,Don,api.nytimes.com/svc/community/v2/comments/user/id/7721102.xml,1,14118335,0,8.354004977,9.913703066,0,18.90660592,3.873239437,17.43104403,43.484913,-71.655399,31.0583256,31.94021492,18.48208607,14.81328487,8.426966408,2.640136
34333646,approved,These comments are encouraging to hear from the Director.  It is tragic that the President and Attorney General both of whom are black would be lambasted  by the media and the political classes for voicing the same obvious truths.,1423765085,49,"NY, NY",April,api.nytimes.com/svc/community/v2/comments/user/id/34333646.xml,1,14118366,0,25.32779937,14.85495626,0,30.523918,13.38028169,61.74925555,43.156168,-75.844995,37.00909332,52.3364486,35.65498653,32.18487396,8.571428709,0.4811429
48147869,approved,"It  is a leap to conclude that pervasive unconscious racial biases prove that the police develop \""mental shortcuts\"".  Whether, and to what extent the police unlawfully discriminate is a concern of the first order.  Addressing the turmoil of Brown/Garner will not be effective if sloppy science is the best we can do.  Until the referenced data regarding police shootings is collected and until there are studies comparing police enforcement against whites and blacks, the FBI director ought not to speculate on what relevant research will show.  Is it too much to ask that we collect data directly related to the issue of police bias when the issue is a powder keg that consistently lies at or near the surface?  ",1423765113,2,Phoenix,michjas,api.nytimes.com/svc/community/v2/comments/user/id/48147869.xml,1,14118370,0,71.90030749,59.89578559,6.111111227,55.5808656,41.90140845,10.99776432,33.446768,-112.075672,19.92997285,40.43991745,24.71281819,12.03859221,20.34393242,52.63911607
63490497,approved,"Availability heuristic ==&gt; Confirmation Bias ==&gt; Open hostility ==&gt; Action<br/>I think Director Comey\'s candor is impressive, but we all know where the problem really lies.  Do police forces HIRE people predisposed to racial animus, then train them to further refine it?  Are they aware of the chain of behavioral events listed above and then further exploit that chain?  I think they do, in some places.  Top managers in the Police Department believe that is what key segments of their communities want and expect.",1423765134,12,"Austin, TX",Brian P,api.nytimes.com/svc/community/v2/comments/user/id/63490497.xml,1,14118391,0,30.59111103,42.91154151,12.79069769,48.06378132,28.16901408,39.42657266,30.271129,-97.7437,26.03560429,46.60851505,33.5245283,19.30392157,20.00000012,1.966132114
1927937,approved,"I believe that when Mr. Comey said the country has not had a healthy dialog on this issue, he was implicitly acknowledging the unhealthy one that has taken place.  Your comments have been stated often by others but don\'t address the issue that Mr. Comey was noting, which is that when a bias is present from start within the police officer events can spin out of control because he or she sees events from a false perspective.  ",1423765152,12,"Portland, OR",Padfoot,api.nytimes.com/svc/community/v2/comments/user/id/1927937.xml,1,14118397,0,59.95681578,39.98249201,4.700854762,48.06378132,27.11267606,39.42657266,45.520247,-122.674195,24.3347356,22.7048872,12.90712168,40.70749028,10.59225511,5.821909946
66160987,approved,"This is refreshingly frank and articulate. The same prevailing attitudes extend beyond the men and women of law enforcement to the general public as well. George Zimmerman\'s encounter with Trayvon Martin, regardless of the unknowable truths, would most assuredly never have occurred if Trayvon were white, even if it were a white kid with a hoodie. Richard Sherman in last year\'s Super Bowl comes to mind as well.<br/>These cynical, and \'lazy mental shortcuts\' I even find myself fighting to resist. As a white teacher I find it in myself easier to empathize with the manifestations of angst in culturally \'white\' students than to those in young men of color, when ultimately, even in the most extreme cases, these behaviors are merely outwardly differing symptoms of the same types of pain, trauma, and tragedies endured in their private lives.",1423765175,15,Long Island,Dan Sullivan,api.nytimes.com/svc/community/v2/comments/user/id/66160987.xml,1,14118415,0,26.20801969,13.37551562,10.18518526,59.68109339,49.29577465,42.96706197,54.43827,-5.560475,21.22198891,53.77895165,37.32567679,28.38874681,19.56521732,0.810210275
49212033,approved,"Mr. Comey\'s comments reveal his own \""mental shortcut\"" and the shortcut that underlies the thinking about who should be arrested in the first place: Blacks are perceived as inherently criminal, while whites merely engage in criminal behavior.  ",1423765187,9,New York,REASON,api.nytimes.com/svc/community/v2/comments/user/id/49212033.xml,1,14118444,0,29.27074826,31.6209016,0,39.17995444,13.02816901,34.86208805,40.730599,-73.986581,11.8186198,37.20872274,26.00754717,57.47058824,24.00000002,0.28181227
68847402,approved,"\""He said that the police needed to have more interactions with those they are charged to protect. \'It\'s hard to hate up close,\' he said.\""  I think its great Mr. Comey would like to have his FBI agents spend more time getting to know the communities where they disproportionately make arrests of blacks particularly for violent crimes.  Hold it, you say he didn\'t intend this to be for his organization but for metropolitan police?  Well, does he know how they can free up time to hang out with those communities with disproportionate arrest rates?  He should share.  After all, studies show that officers now start their workday with over 8 calls already on their CRT screen in the patrol car and they go from one family dispute because the 13-year old hit grandma to a neighbor noise complaint, to the next complaint, etc.  Now suburban police have the time to get to know folks, they average half as many calls per officer despite having far fewer officers.  I understand that Mr. Comey has actually never been on patrol or worked as a police officer but perhaps he could provide a little more clarity on what he suggests.  Otherwise its just rhetoric.",1423765224,3,Michigan,Robert,api.nytimes.com/svc/community/v2/comments/user/id/68847402.xml,1,14118454,0,72.0706069,56.63192878,5.392156728,74.03189066,71.12676056,17.43104403,43.621196,-84.682435,21.7908917,40.71076249,24.1262354,11.96165966,5.357142905,17.21616775
67820750,approved,"I hope this speech, and (hopefully) more to come, stimulate an honest, frank, and sometimes painful discussion about minority interactions with police and about race in general.  I think Comey is definitely right, in that when all you deal with are crooks and low-lifes all day, its hard to remember that communities are filled with respectable people trying to make their way in life.  But the police don\'t normally deal with that demographic, b/c they\'re not causing problems.  NPR\'s \""This American Life\"" is doing a very interesting series called \""Cops see it differently.\""  Recommend listening to it.",1423765240,8,California,Jim R.,api.nytimes.com/svc/community/v2/comments/user/id/67820750.xml,1,14118467,0,51.43754394,45.14634613,7.189542426,51.25284738,35.56338028,32.99329295,36.701463,-118.755997,25.66905101,44.28161994,28.49811321,16.75294118,19.20000002,3.70805618
50396067,approved,"To all those who are quick to point out it\'s \""the blacks\' fault for waiving guns around and resisting arrest\' - please enjoy the following example of a white, drunk, middle aged man exhibiting the type of behavior indicated, including wearing his pj bottoms in public as he waives around his AK-47, and grips his crotch belligerently at the police:<br/><br/><a href=\""http://www.mlive.com/news/kalamazoo/index.ssf/2014/06/dash_cam_footage_from_open_car.html\"" title=\""http://www.mlive.com/news/kalamazoo/index.ssf/2014/06/dash_cam_footage_from_open_car.html\"" target=\""_blank\"">http://www.mlive.com/news/kalamazoo/index.ssf/2014/06/dash_cam_footage_f...</a><br/><br/>Was he arrested?  No.<br/>Charged and given a ticket perhaps?  No.<br/><br/>Ask yourself if he was black how much weight he would have gained in downtown St. Louis or Cleveland doing the same things.  The weight gain would be from a sudden accumulation of lead in his body via police response.",1423765443,260,new york,jwp-nyc,api.nytimes.com/svc/community/v2/comments/user/id/50396067.xml,1,14118480,0,27.35839583,36.90422109,0,59.68109339,39.08450704,88.22811044,40.730599,-73.986581,13.00138611,67.18446514,53.77399008,25.43159712,10.95204001,9.050384843
62013988,approved,It is indeed refreshing to hear frank comments in todays politically charged atmosphere. Its also refreshing to see NYT report this without trying to play up or dramatize an unusually honest frank conversation.,1423765252,12,"Austin, TX",Ragz,api.nytimes.com/svc/community/v2/comments/user/id/62013988.xml,1,14118483,0,11.3650338,19.6583563,0,35.07972665,11.26760563,39.42657266,30.271129,-97.7437,23.02008067,39.27102804,26.17358491,5.441176471,0,0.552573078
13327168,approved,"If you compare the number of violent crimes in NYC to the number of black folks in NYC, it\'s clear that the criminals represent a really tiny fraction of the black folks in NYC.  The vast majority of black folks aren\'t violent and they don\'t deserve to be treated like they are or have it assumed that they are.",1423765265,109,Florida,Laura,api.nytimes.com/svc/community/v2/comments/user/id/13327168.xml,1,14118500,0,17.15102389,19.82089487,0,37.35763098,21.47887324,74.43489603,27.756767,-81.463984,33.2410046,24.89599153,16.16817398,7.567062935,2.446127102,22.50565894
21417077,approved,"I\'m so grateful he\'s at the FBI and has his head screwed on straight.  He can be such a force for good and making people wake up and deal with the issue.  I have followed him through his earlier career and his remarks give me such a sense of hope that we can do better.  I lived through listening to my mother in Wisconsin when I was a kid talk about J. Edgar Hoover and Joe McCarthy and how destructive they both were our society.  Didn\'t quite understand it as a little kid.... as I was carted around the neighborhood by my mother getting signatures on a \""Joe Must Go\"" petition.  Important government  positions in this country are occasionally filled by people of his caliber.  I rejoice!",1423765288,13,"New York, NY",JRM,api.nytimes.com/svc/community/v2/comments/user/id/21417077.xml,1,14118518,0,11.23911655,11.69505511,36.66666663,58.54214123,45.42253521,40.69656387,40.730599,-73.986581,36.76795797,53.89146312,42.89519581,15.8551656,10.08403351,0.882517371
20119230,approved,"This person tries valiantly to tie these statistics to the inference that Blacks and Hispanics are more criminally intent than others. This is the simplistic black and white assessment that glosses over a myriad of other factors that figure into these statistics. There is no reasonable person out there who does not say do not go after the criminals, whoever they are. This kind of attitude has no place in any kind of sober plan for society to proceed.<br/><br/>By the way, this is not the subject of any solution offered by James Comey. He states all factors need to be brought out to the light of day and investigated without prejudice.",1423765309,21,Illinois,Jack,api.nytimes.com/svc/community/v2/comments/user/id/20119230.xml,1,14118539,0,19.97506886,21.87862838,0,55.5808656,39.08450704,48.30567181,40.079632,-89.433981,27.57107582,31.39021371,21.67266613,14.41616507,2.817516603,67.90934088
13327168,approved,"This sounds right to me. I was in Memphis when the OJ trial happened.  More than one white person told me that they were appalled at what they perceived to be the attitude from some black folks, that they were happy that the black guy got by with something, and had to deliberately think about their black friends to keep from sliding into racism.  If you don\'t have black friends, what do you do?  Of course, the same kind of thing could be true of black folks who don\'t have white friends and nothing to counter bad stereotypes they might be prone to as to how awful we are.",1423765331,5,Florida,Laura,api.nytimes.com/svc/community/v2/comments/user/id/13327168.xml,1,14118540,0,26.02441385,34.93618863,23.12312308,49.65831435,38.73239437,25.53601793,27.756767,-81.463984,33.2410046,24.89599153,16.16817398,7.567062935,2.446127102,22.50565894
37031852,approved,"Perhaps the police should arrest more white people for white collar crimes.  Let them profile whites in expensive cars for tax evasion and being able to afford illegal drugs.<br/><br/>Let the police police the police and be intolerant of the misuse of police authority, police violence, police corruption, the fabrication of evidence and statements.<br/><br/>That might even the scale of race a bit.  <br/><br/>Rich people do not rob a bank with a gun.  They use a pen.  Now why don\'t the police go after some of them.  Suite crime instead of street crime. ",1423765352,78,Williamsburg,Michael,api.nytimes.com/svc/community/v2/comments/user/id/37031852.xml,1,14118558,0,65.39087257,83.32367244,0,49.65831435,32.74647887,69.12537222,37.270703,-76.70745,17.56479765,62.91963956,46.79001826,24.84187224,9.032258109,3.083357774
106834,approved,"Wow, talk about a self-fulfilling prophecy. Officers arrest more black men because they have arrested so many black men in the past? That is simply disgusting. If what Director Comey says is true, we need serious retraining of law enforcement officers throughout the nation. Imagine an admission that we arrest white people because we have arrested so many white people in the past. The American right-wing, that defended the Fergusson and other police murders would have gone ballistic. <br/><br/>Still, Director Comey\'s candor is a step forward. Two decades ago this pattern of prejudice would have been flatly denied or ignored. As every black citizen in the United States knows, what Comey says is true. Driving while black, walking while black, LIVING while black has become criminalized in America and we should all shout our lungs out to make sure that this changes. <br/><br/>Police reform is hard, but we should all start at home. With our kids. Kill prejudice before it gets ingrained in the minds of our children. ",1423765472,59,"San José, CA",William O. Beeman,api.nytimes.com/svc/community/v2/comments/user/id/106834.xml,1,14118561,0,64.77792325,67.21079336,16.76190485,72.8929385,59.85915493,64.6959218,37.34385,-121.883135,16.77198678,58.30062305,41.46113208,74.71911765,27.30000003,14.09061349
69492131,approved,"I suppose generations of oppression has nothing to do with it? I did smile at the irony that such comments would emerge from a place called \""White Plains\"" though.",1423765481,23,San Diego,Sammi,api.nytimes.com/svc/community/v2/comments/user/id/69492131.xml,1,14118601,0,9.085078424,13.37425473,25.28735621,28.01822323,9.85915493,49.74906825,32.717421,-117.162771,34.81473596,14.17445483,6.79245283,22.79411765,0,0
70342528,approved,"By people of color, could you please just say black people?",1423765487,4,Boston,Anne,api.nytimes.com/svc/community/v2/comments/user/id/70342528.xml,0,14118608,0,20.89606889,34.33118153,0,14.80637813,3.521126761,21.99552863,42.360482,-71.059568,0,0,0,5.882352941,0,0
42592541,approved,"Will Comey ever agree though to have an independent investigator examine the dozens and dozens of FBI shootings that have all been found---by the FBI, of course---to be acceptable uses of force?",1423765496,8,N. Hollywood,submax,api.nytimes.com/svc/community/v2/comments/user/id/42592541.xml,1,14118630,0,8.207534678,10.90058631,0,28.01822323,11.61971831,32.99329295,34.172904,-118.374037,15.95707113,54.36979034,39.86231513,37.69872815,4.054054204,0.541665142
40672970,approved,"\""officers who work in neighborhoods where blacks commit crimes at higher rates develop a cynicism that shades their attitudes about race.\""<br/>When I was training to be an EMT, this was specifically addressed. It is called \""burn-out\"". It was also noted that to continue working in this environment with this condition was going to lead to mistakes and our instructors advised that a long break or moving into a new career would be a good option.<br/>I cannot imagine that police departments are not aware of this. ",1423765526,20,New York,Ian,api.nytimes.com/svc/community/v2/comments/user/id/40672970.xml,1,14118645,0,47.87874487,40.26629655,12.22222209,52.84738041,30.63380282,47.53154657,40.730599,-73.986581,21.89141424,53.76551452,38.37675951,11.83473389,0,0.507262085
2020704,approved,You really didn\'t understand the article and seem far removed from these issues.  He\'s talking about the initial contact h occurs on the street.  If you knew people that got beat up by or were killed by police while incarcerated you\'d resist arrest also.,1423765537,10,NYC,New Yorker,api.nytimes.com/svc/community/v2/comments/user/id/2020704.xml,1,14118650,0,26.60218741,37.52403867,0,25.28473804,16.1971831,36.53378225,40.730599,-73.986581,30.65103789,27.38880969,16.76367125,20.92680293,5.084745905,4.64007179
63543328,approved,"That\'s all very well, but not a word about accountability. There seems to be a powerful desire to deny that lack of accountability for police misdeeds is what caused the outrage in Ferguson. Cleveland and Staten Island. Nobody wants to talk about it for fear of being anti-cop. Apparently that includes Mr. Comey. So we\'ll sweep these events under the rug, and nothing will change.  ",1423765552,14,"Stevensville, MD",Forrest Chisman,api.nytimes.com/svc/community/v2/comments/user/id/63543328.xml,1,14118665,0,44.68940544,26.01768155,5.392156728,35.07972665,23.5915493,41.8723921,38.980668,-76.3144,16.76970099,27.32877667,15.12925936,15.61018437,10.74626881,5.103087046
1191282,approved,"Comey may have been on target when he said, \""It\'s hard to hate up close.\""  Police have not been \""up close\"" with the communities they serve since the disappearance of the beat cop.  There is an analogy with the COIN tactics promoted by General David Petraeus in Iraq and Afghanistan:  live with the indigenous population and thereby develop a strong rapport.  Standoff tactics, whether it be by patrolling with squad cars or MRAPS, do not foster \""up close\"" relationships.  On the other hand, it will be more than difficult to recruit cops to further risk their safety by walking beats in high-crime areas.",1423765583,12,"Cedarburg, Wisconsin",Lucious Nieman,api.nytimes.com/svc/community/v2/comments/user/id/1191282.xml,1,14118672,0,35.15701874,26.62792304,0,55.5808656,36.26760563,39.42657266,43.296672,-87.98759,13.22784855,55.73448358,38.11901306,11.74208145,23.07692312,0.976949201
66745012,approved,"Mike,<br/>I appreciate your biased candor, but the crime statistics for Whites connected to serial killings, campus rape and cocaine use are higher than Blacks but police rarely use deadly force when dealing with dangerous Whites.  I am an educator who taught in Bedford-Stuyversant and several of my top students in top colleges across the country resided in the housing projects where Officer Liu killed an innocent man. Furthermore, that housing project has one the most organized tenant associations in the city who had already alerted The Housing Authority about the danger of \""poor lighting in the stairwells and criminals who do not reside there using them to commit criminal acts.\"" The fact that you reside outside New York is evident in the fact that you advocate and support police misconduct against innocent people simply because they are not the same hue as you.",1423765623,52,New York,Ann,api.nytimes.com/svc/community/v2/comments/user/id/66745012.xml,1,14118682,0,32.75306449,42.80883796,7.534246492,72.8929385,50.70422535,62.69209251,40.730599,-73.986581,31.06981112,47.93354103,33.41719078,28.07189543,20.00000012,0.905825153
